programLedgerId,sourceKind,candidateIdentity,sourceProgramCandidateIds,programEvidenceIds,programStatusCounts,publicAllocationStatus,publicProgramIds,publicLayoutIds,conquestStatus,priorityRank,priorityCode,equationReadiness,equationReady,backend,opcode,opcodeAllocation,dxbcSha256s,hlsliSha256s,functionNames,authoredOccurrenceCount,productOccurrenceCount,fourCharacterProductOccurrenceCount,valtanProductOccurrenceCount,domainOccurrenceCounts,carrierCounts,fineRendererKindCounts,renderProfileCounts,sourceProfileEnabledCounts,layoutStatusCounts,adapterStatusCounts,descriptorStatusCounts,blockerAxisCounts,blockerCounts,occurrenceProjectionSha256
material-program.542f02bded24287338fd501c1d29a50f0981f0d15ca1f84c17cd9632d90654e8,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.e28939fea8220dc706f43309c30e97ee06a16d2aa12fb949020ddaa4c04c5857"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.e28939fea8220dc706f43309c30e97ee06a16d2aa12fb949020ddaa4c04c5857""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""e7e5b49416bea61054eba5b28c1981d51d46ee37c5d0357d06bc7e3084f28228""]",[],[],1,0,0,0,"{""Warlord"":1}","{""SPRITE"":1}","{""LEGACY_STANDALONE_SPRITE"":1}","{""alpha_two_sided_depth_read"":1}","{""DISABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":1}","{""CARRIER"":2,""LAYOUT"":4,""PRODUCT"":1,""PROGRAM"":1,""STATE"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":1,""PRODUCT_CONSUMER_ABSENT"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""SCENE_INPUTS_UNPROVEN"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1}",952c470e035804eb016c307d23a1525a8c7f67195c8d69ec9d92c2264c2ea72a
material-program.546c020b1640157d149f9e15bdc3c7d9589e470e2a5cd5b1a034155c99452fbf,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.529494854983af88cd972638ff7dccbf8490e1f805cf0a5289dbf71db3ba76f2"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.529494854983af88cd972638ff7dccbf8490e1f805cf0a5289dbf71db3ba76f2""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":4}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""ffa2f8a8fca4c73619660a6f731803f92f76262b9cf2fbb664bdb7bd1342e1ff""]",[],[],4,0,0,0,"{""LanceMaster"":4}","{""SPRITE"":4}","{""LEGACY_STANDALONE_SPRITE"":4}","{""alpha_two_sided_depth_read"":4}","{""DISABLED"":4}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":4}","{""RENDER_PROFILE_STATIC_CANDIDATE"":4}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":4}","{""CARRIER"":8,""LAYOUT"":20,""PRODUCT"":4,""PROGRAM"":4,""STATE"":12}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":4,""CURRENT_PACKET_CAPACITY_EXCEEDED"":4,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":4,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":4,""PRODUCT_CONSUMER_ABSENT"":4,""RUNTIME_PACKET_NOT_MATERIALIZED"":4,""SAMPLER_STATE_UNPROVEN"":4,""SCALAR_VECTOR_PACKING_UNRESOLVED"":4,""SCENE_INPUTS_UNPROVEN"":4,""STAGE_INPUT_SEMANTICS_UNPROVEN"":4,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":4,""VERTEX_FACTORY_UNPROVEN"":4}",574787c17b82d38040b314225499e825b7af53628e9f0093b5cbb107432057b2
material-program.54c2caefa2208e533478f7cf52c4cd20c6d269c519b3ddeb696c6f9547f4f771,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.07bab4427fe9efc80f1729438a8ddedc59fcf5c2f4baecec8fe3a4acf44a35f3"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.07bab4427fe9efc80f1729438a8ddedc59fcf5c2f4baecec8fe3a4acf44a35f3""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":2}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""e7e5b49416bea61054eba5b28c1981d51d46ee37c5d0357d06bc7e3084f28228""]",[],[],2,0,0,0,"{""DimensionMaster"":2}","{""SPRITE"":2}","{""SPRITE_PARTICLE"":2}","{""alpha_two_sided_depth_read"":2}","{""DISABLED"":2}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":2}","{""RENDER_PROFILE_STATIC_CANDIDATE"":2}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":2}","{""CARRIER"":4,""LAYOUT"":8,""PRODUCT"":2,""PROGRAM"":2,""STATE"":6}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":2,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":2,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":2,""PRODUCT_CONSUMER_ABSENT"":2,""RUNTIME_PACKET_NOT_MATERIALIZED"":2,""SAMPLER_STATE_UNPROVEN"":2,""SCALAR_VECTOR_PACKING_UNRESOLVED"":2,""SCENE_INPUTS_UNPROVEN"":2,""STAGE_INPUT_SEMANTICS_UNPROVEN"":2,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":2,""VERTEX_FACTORY_UNPROVEN"":2}",7c67025250e63f1fac6818af8bcac07ada840e43ac77b19bbc1dc072e8bf3603
material-program.55068f5559db8f0751ce1579269f08eb4146c2ae3add50f2bae6d1aaadd90b5b,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.2d249af521613e1af56ea3764bf4fa92754eabda0791fd4785ff7c56f780b8be"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.2d249af521613e1af56ea3764bf4fa92754eabda0791fd4785ff7c56f780b8be""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""b3dafb298b246f0391bbf8371a8c4261d38b5d81744d2285ecd4b4094a5f98b1""]",[],[],1,1,1,0,"{""Warlord"":1}","{""MESH"":1}","{""MESH_PARTICLE"":1}","{""additive_two_sided_depth_read"":1}","{""ENABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""SOURCE_VALUES_PRESENT_UNPACKED"":1}","{""CARRIER"":4,""LAYOUT"":5,""PROGRAM"":1,""STATE"":1}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""COOKED_CARRIER_MISMATCH"":1,""CURRENT_PACKET_CAPACITY_EXCEEDED"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1,""WPO_VERTEX_PROGRAM_UNPROVEN"":1}",c619119cf1e026a28d17f117b1bb9130672e13ee31190862293b76324bc60816
material-program.550dc8bfac3cf5818cedf8d8c204464acd7ae1931c150dc4f57356932c20a1bc,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.ddf842f4ba5d6b0c7dd7b1ac8c070c301f9d37aedc4557fb06b9413ca62fbd25"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.ddf842f4ba5d6b0c7dd7b1ac8c070c301f9d37aedc4557fb06b9413ca62fbd25""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":8}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""713e1b92374e8c2eee0e7afa518e7ac55681352464dbc15cceb988cd578464ea""]",[],[],8,7,7,0,"{""LanceMaster"":6,""Warlord"":2}","{""SPRITE"":8}","{""SPRITE_PARTICLE"":8}","{""alpha_one_sided_depth_read"":8}","{""ENABLED"":8}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":8}","{""RENDER_PROFILE_STATIC_CANDIDATE"":8}","{""SOURCE_VALUES_PRESENT_UNPACKED"":8}","{""CARRIER"":16,""LAYOUT"":32,""PRODUCT"":1,""PROGRAM"":8,""STATE"":24}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":8,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":8,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":8,""PRODUCT_CONSUMER_ABSENT"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":8,""SAMPLER_STATE_UNPROVEN"":8,""SCALAR_VECTOR_PACKING_UNRESOLVED"":8,""SCENE_INPUTS_UNPROVEN"":8,""STAGE_INPUT_SEMANTICS_UNPROVEN"":8,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":8,""VERTEX_FACTORY_UNPROVEN"":8}",a2038ac9cbf9f6ba6cb79898f76421c596f5a33fb5a23695a76abe6a9beeaaf3
material-program.5510ced319addd9677378dca4265b02d32788f255e5c720d7f20b72b85e223d8,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.c1c2862d9729c61c39fade6fc498481ef9c58b550a12e84873137a69025e7156"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.c1c2862d9729c61c39fade6fc498481ef9c58b550a12e84873137a69025e7156""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""888333f8a107a8cb65ab5490ba699be59f8a5383338f4826340198fa15a277c1""]",[],[],1,1,1,0,"{""Warlord"":1}","{""MESH"":1}","{""MESH_PARTICLE"":1}","{""alpha_one_sided_depth_read"":1}","{""ENABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""SOURCE_VALUES_PRESENT_UNPACKED"":1}","{""CARRIER"":3,""LAYOUT"":4,""PROGRAM"":1,""STATE"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""SCENE_INPUTS_UNPROVEN"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1,""WPO_VERTEX_PROGRAM_UNPROVEN"":1}",59390b972070b2763010c3659b9e35d7c54f175fc429b7a38ce015705ba51be0
material-program.551f23d7f2d3cae10843cf63e421034fc9e03a8236d695b8d17857d0fd686536,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.21994c00f252623ff8eba8b0b039926aa5f12f8579ff5668026e8b7dc972b0eb"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.21994c00f252623ff8eba8b0b039926aa5f12f8579ff5668026e8b7dc972b0eb""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":3}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""d9e5d9c8120b5909b513dca2a645c392b8da8c7685bb936ecc7f02ae8a18afaa""]",[],[],3,0,0,0,"{""DimensionMaster"":3}","{""SPRITE"":3}","{""SPRITE_PARTICLE"":3}","{""additive_two_sided_depth_read"":3}","{""DISABLED"":3}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":3}","{""RENDER_PROFILE_STATIC_CANDIDATE"":3}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":3}","{""CARRIER"":9,""LAYOUT"":12,""PRODUCT"":3,""PROGRAM"":3,""STATE"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":3,""COOKED_CARRIER_MISMATCH"":3,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":3,""PRODUCT_CONSUMER_ABSENT"":3,""RUNTIME_PACKET_NOT_MATERIALIZED"":3,""SAMPLER_STATE_UNPROVEN"":3,""SCALAR_VECTOR_PACKING_UNRESOLVED"":3,""STAGE_INPUT_SEMANTICS_UNPROVEN"":3,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":3,""VERTEX_FACTORY_UNPROVEN"":3}",3dd93af893258afb54a253598e40fc27919097b4221b6695f0e8c3f50b3059b6
material-program.555b9b10e24d2a7e4d5851b0d457c2132209a5c44e711e5a0bcb255ed4892f36,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.9e84073d92a6e268e7fc2091b7f8008b571b85bdd8fdfaf3233548b723811dcc"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.9e84073d92a6e268e7fc2091b7f8008b571b85bdd8fdfaf3233548b723811dcc""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":10}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""024e3e15b82350687c5037d2d34eed7b59cabc9656112e3bdea84996f5c650a8""]",[],[],10,0,0,0,"{""LanceMaster"":10}","{""MESH"":10}","{""MESH_PARTICLE"":2,""STANDALONE_MESH"":8}","{""alpha_two_sided_depth_read"":10}","{""DISABLED"":10}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":10}","{""RENDER_PROFILE_STATIC_CANDIDATE"":10}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":10}","{""CARRIER"":30,""LAYOUT"":50,""PRODUCT"":10,""PROGRAM"":10,""STATE"":30}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":10,""CURRENT_PACKET_CAPACITY_EXCEEDED"":10,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":10,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":10,""PRODUCT_CONSUMER_ABSENT"":10,""RUNTIME_PACKET_NOT_MATERIALIZED"":10,""SAMPLER_STATE_UNPROVEN"":10,""SCALAR_VECTOR_PACKING_UNRESOLVED"":10,""SCENE_INPUTS_UNPROVEN"":10,""STAGE_INPUT_SEMANTICS_UNPROVEN"":10,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":10,""VERTEX_FACTORY_UNPROVEN"":10,""WPO_VERTEX_PROGRAM_UNPROVEN"":10}",9883261d31b337f2a0e943e2a0e408fb40401266845a1642576ce8fe81a1314a
material-program.555d6da8fa8f4d6bab7b423c2a8da536dddfadd01a25599c6e75a6d6c8b5a12a,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.179d445226bbaa725daa1e24c5437f93fb09eb186a4ef40fab10703fccdb8ddc"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.179d445226bbaa725daa1e24c5437f93fb09eb186a4ef40fab10703fccdb8ddc""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""024e3e15b82350687c5037d2d34eed7b59cabc9656112e3bdea84996f5c650a8""]",[],[],1,1,1,0,"{""LanceMaster"":1}","{""MESH"":1}","{""MESH_PARTICLE"":1}","{""alpha_two_sided_depth_read"":1}","{""ENABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""SOURCE_VALUES_PRESENT_UNPACKED"":1}","{""CARRIER"":3,""LAYOUT"":5,""PROGRAM"":1,""STATE"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""CURRENT_PACKET_CAPACITY_EXCEEDED"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""SCENE_INPUTS_UNPROVEN"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1,""WPO_VERTEX_PROGRAM_UNPROVEN"":1}",c73614b13ad602a81b99a6f6524092ce572ea4dea871c8a5bcb43349a5cb4918
material-program.55ba0fa7dc8d4f828cafe185dcae7c25f087bbc50bbb4be546e6c06fbce31a3e,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.4b1edbde9038a3e61ac773690cc5158359e0377c614990edf59512eb8c4ed66d"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.4b1edbde9038a3e61ac773690cc5158359e0377c614990edf59512eb8c4ed66d""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":3}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""cc34f9d8a709db91c6ccc986d980e8ae81b1bec6a3c536189b97057e46844b99""]",[],[],3,0,0,0,"{""DimensionMaster"":3}","{""MESH"":3}","{""MESH_PARTICLE"":3}","{""additive_two_sided_depth_read"":3}","{""DISABLED"":3}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":3}","{""RENDER_PROFILE_STATIC_CANDIDATE"":3}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":3}","{""CARRIER"":12,""LAYOUT"":15,""PRODUCT"":3,""PROGRAM"":3,""STATE"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":3,""COOKED_CARRIER_MISMATCH"":3,""CURRENT_PACKET_CAPACITY_EXCEEDED"":3,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":3,""PRODUCT_CONSUMER_ABSENT"":3,""RUNTIME_PACKET_NOT_MATERIALIZED"":3,""SAMPLER_STATE_UNPROVEN"":3,""SCALAR_VECTOR_PACKING_UNRESOLVED"":3,""STAGE_INPUT_SEMANTICS_UNPROVEN"":3,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":3,""VERTEX_FACTORY_UNPROVEN"":3,""WPO_VERTEX_PROGRAM_UNPROVEN"":3}",76e6722e931002dc5517e7f4a4ea2fdd4aa07ee6ce1090c8c0feafa2ae60c801
material-program.55f4b3e52c952ac50acfb32f2496abc63a1313ad3246da334a00e9658e40d243,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.2b22cc6600bf22fc0a7ea058e495e5d115b6b5095c97445d6c6814940b551230"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.2b22cc6600bf22fc0a7ea058e495e5d115b6b5095c97445d6c6814940b551230""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":2}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""e801893cbab3e5cc8603c12509344b010c405bed07b8701eb9cea9d530da2b9e""]",[],[],2,0,0,0,"{""Warlord"":2}","{""SPRITE"":2}","{""LEGACY_STANDALONE_SPRITE"":2}","{""alpha_two_sided_depth_read"":2}","{""DISABLED"":2}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":2}","{""RENDER_PROFILE_STATIC_CANDIDATE"":2}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":2}","{""CARRIER"":4,""LAYOUT"":8,""PRODUCT"":2,""PROGRAM"":2,""STATE"":6}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":2,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":2,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":2,""PRODUCT_CONSUMER_ABSENT"":2,""RUNTIME_PACKET_NOT_MATERIALIZED"":2,""SAMPLER_STATE_UNPROVEN"":2,""SCALAR_VECTOR_PACKING_UNRESOLVED"":2,""SCENE_INPUTS_UNPROVEN"":2,""STAGE_INPUT_SEMANTICS_UNPROVEN"":2,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":2,""VERTEX_FACTORY_UNPROVEN"":2}",e381740e1cd19b533a502d8d8e959e9d42057184e11513ab630939618c4c0f3a
material-program.56bb2a85504d87f6fed788938d446b52d3a6da5a7b4bcd68f01b30cdb7138be6,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.94b31aa45cb4e774792861e3b0e86bcccff7eb37508f7441b57f51e20538a70c"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.94b31aa45cb4e774792861e3b0e86bcccff7eb37508f7441b57f51e20538a70c""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":9}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""3aa8222af79fe347ab20bfd1dd5ffacd6e1823bde1a7a13aad93316f2e180634""]",[],[],9,0,0,0,"{""LanceMaster"":4,""Warlord"":5}","{""SPRITE"":9}","{""LEGACY_STANDALONE_SPRITE"":9}","{""alpha_two_sided_depth_read"":9}","{""DISABLED"":9}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":9}","{""RENDER_PROFILE_STATIC_CANDIDATE"":9}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":9}","{""CARRIER"":18,""LAYOUT"":45,""PRODUCT"":9,""PROGRAM"":9,""STATE"":27}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":9,""CURRENT_PACKET_CAPACITY_EXCEEDED"":9,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":9,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":9,""PRODUCT_CONSUMER_ABSENT"":9,""RUNTIME_PACKET_NOT_MATERIALIZED"":9,""SAMPLER_STATE_UNPROVEN"":9,""SCALAR_VECTOR_PACKING_UNRESOLVED"":9,""SCENE_INPUTS_UNPROVEN"":9,""STAGE_INPUT_SEMANTICS_UNPROVEN"":9,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":9,""VERTEX_FACTORY_UNPROVEN"":9}",74a90b5cc09f04b40cc93e859b635b948750fcfcfb7d1f747e2d2ffe913f5362
